PercAccuracy,Rep1,ParticipantPublicID,Sharing,True1,SM
1,0,16,1,0,0.621666667
6,1,16,1,0,0.621666667
6,1,16,1,0,0.621666667
6,0,16,1,0,0.621666667
6,1,16,1,0,0.621666667
1,1,16,1,0,0.621666667
1,0,16,1,0,0.621666667
6,0,16,1,0,0.621666667
1,1,16,1,0,0.621666667
1,0,16,1,0,0.621666667
1,0,16,1,0,0.621666667
1,1,16,1,0,0.621666667
1,0,16,1,0,0.621666667
1,0,16,1,0,0.621666667
1,0,16,1,0,0.621666667
6,1,16,1,0,0.621666667
5,1,1.70E+01,3,1,0.514166667
4,0,1.70E+01,3,1,0.514166667
3,1,1.70E+01,1,1,0.514166667
3,0,1.70E+01,3,1,0.514166667
3,0,1.70E+01,4,1,0.514166667
6,0,1.70E+01,6,1,0.514166667
3,1,1.70E+01,2,1,0.514166667
3,0,1.70E+01,2,1,0.514166667
6,1,1.70E+01,6,1,0.514166667
3,1,1.70E+01,2,1,0.514166667
3,1,1.70E+01,3,1,0.514166667
3,1,1.70E+01,4,1,0.514166667
2,0,1.70E+01,1,1,0.514166667
5,1,1.70E+01,4,1,0.514166667
3,1,1.70E+01,1,1,0.514166667
5,0,1.70E+01,5,1,0.514166667
4,1,1.70E+01,4,1,0.514166667
3,0,1.70E+01,5,1,0.514166667
4,1,1.70E+01,3,1,0.514166667
6,0,1.70E+01,6,1,0.514166667
4,1,1.70E+01,5,1,0.514166667
6,1,1.70E+01,6,1,0.514166667
6,1,1.70E+01,6,1,0.514166667
6,0,1.70E+01,6,1,0.514166667
6,1,1.70E+01,5,1,0.514166667
6,1,1.70E+01,6,1,0.514166667
5,0,1.70E+01,5,1,0.514166667
6,1,1.70E+01,6,1,0.514166667
6,1,1.70E+01,6,1,0.514166667
4,0,1.70E+01,4,1,0.514166667
6,0,1.70E+01,6,0,0.514166667
1,0,1.70E+01,1,0,0.514166667
4,0,1.70E+01,2,0,0.514166667
3,0,1.70E+01,1,0,0.514166667
5,1,1.70E+01,5,0,0.514166667
5,1,1.70E+01,5,0,0.514166667
1,0,1.70E+01,1,0,0.514166667
3,1,1.70E+01,3,0,0.514166667
4,0,1.70E+01,1,0,0.514166667
2,1,1.70E+01,1,0,0.514166667
4,1,1.70E+01,5,0,0.514166667
4,0,1.70E+01,1,0,0.514166667
4,1,1.70E+01,3,0,0.514166667
3,0,1.70E+01,2,0,0.514166667
4,1,1.70E+01,4,0,0.514166667
3,0,1.70E+01,1,0,0.514166667
5,0,1.70E+01,4,0,0.514166667
3,0,1.70E+01,4,0,0.514166667
4,0,1.70E+01,3,0,0.514166667
4,0,1.70E+01,3,0,0.514166667
2,0,1.70E+01,3,0,0.514166667
5,1,1.70E+01,4,0,0.514166667
5,1,1.70E+01,1,0,0.514166667
2,0,1.70E+01,1,0,0.514166667
3,1,1.70E+01,2,0,0.514166667
1,0,1.70E+01,1,0,0.514166667
4,1,1.70E+01,4,0,0.514166667
5,0,1.70E+01,5,0,0.514166667
1,1,1.70E+01,1,0,0.514166667
4,0,1.70E+01,1,0,0.514166667
6,0,18,5,1,0.77
4,0,18,2,1,0.77
1,0,18,2,1,0.77
6,1,18,6,1,0.77
6,1,18,6,1,0.77
5,1,18,4,1,0.77
2,0,18,2,1,0.77
1,0,18,1,1,0.77
5,0,18,4,1,0.77
6,1,18,6,1,0.77
6,1,18,2,1,0.77
5,0,18,2,1,0.77
4,0,18,1,1,0.77
5,1,18,2,1,0.77
6,1,18,3,1,0.77
4,0,18,1,1,0.77
6,1,18,4,1,0.77
6,1,18,5,1,0.77
6,1,18,6,1,0.77
6,0,18,5,1,0.77
6,0,18,6,1,0.77
6,0,18,6,1,0.77
6,1,18,6,1,0.77
1,1,18,1,1,0.77
6,1,18,6,1,0.77
6,0,18,6,1,0.77
2,0,18,1,1,0.77
6,0,18,6,1,0.77
6,1,18,6,1,0.77
6,0,18,6,1,0.77
6,1,18,5,0,0.77
1,1,18,1,0,0.77
1,0,18,2,0,0.77
1,1,18,1,0,0.77
1,1,18,2,0,0.77
1,1,18,1,0,0.77
6,1,18,6,0,0.77
6,1,18,5,0,0.77
4,0,18,2,0,0.77
5,1,18,4,0,0.77
4,0,18,3,0,0.77
4,0,18,2,0,0.77
1,0,18,1,0,0.77
1,0,18,1,0,0.77
5,1,18,2,0,0.77
6,0,18,6,0,0.77
5,1,18,3,0,0.77
2,1,18,1,0,0.77
3,0,18,2,0,0.77
4,0,18,1,0,0.77
2,1,18,2,0,0.77
3,1,18,1,0,0.77
1,1,18,1,0,0.77
2,0,18,1,0,0.77
6,1,18,5,0,0.77
1,0,18,1,0,0.77
1,0,18,1,0,0.77
1,0,18,1,0,0.77
1,1,18,1,0,0.77
5,0,18,3,0,0.77
1,1,19,1,1,0.51375
1,0,19,1,1,0.51375
6,0,19,1,1,0.51375
6,1,19,6,1,0.51375
6,0,19,6,1,0.51375
6,1,19,6,1,0.51375
6,1,19,1,1,0.51375
1,0,19,1,1,0.51375
6,1,19,6,1,0.51375
6,0,19,6,1,0.51375
6,0,19,1,1,0.51375
6,1,19,1,1,0.51375
6,0,19,1,1,0.51375
6,0,19,1,1,0.51375
1,0,19,1,1,0.51375
6,0,19,1,1,0.51375
6,1,19,1,1,0.51375
6,1,19,6,1,0.51375
6,1,19,6,1,0.51375
6,1,19,6,1,0.51375
6,1,19,6,1,0.51375
6,0,19,6,1,0.51375
6,0,19,6,1,0.51375
6,0,19,1,1,0.51375
6,0,19,6,1,0.51375
6,0,19,6,1,0.51375
1,0,19,1,1,0.51375
6,0,19,6,1,0.51375
6,1,19,6,1,0.51375
6,1,19,6,1,0.51375
6,1,19,1,0,0.51375
1,1,19,1,0,0.51375
6,1,19,6,0,0.51375
6,0,19,6,0,0.51375
6,0,19,6,0,0.51375
1,1,19,1,0,0.51375
1,0,19,1,0,0.51375
1,1,19,1,0,0.51375
6,1,19,1,0,0.51375
1,1,19,1,0,0.51375
1,1,19,1,0,0.51375
6,1,19,1,0,0.51375
1,1,19,1,0,0.51375
1,0,19,1,0,0.51375
1,0,19,1,0,0.51375
1,1,19,1,0,0.51375
6,0,19,1,0,0.51375
6,1,19,1,0,0.51375
1,0,19,1,0,0.51375
1,0,19,1,0,0.51375
6,1,19,1,0,0.51375
1,0,19,1,0,0.51375
1,1,19,1,0,0.51375
1,1,19,1,0,0.51375
6,0,19,1,0,0.51375
1,1,19,1,0,0.51375
1,1,19,1,0,0.51375
1,0,19,1,0,0.51375
1,0,19,1,0,0.51375
6,0,19,6,0,0.51375
6,1,20,6,1,0.479166667
4,1,20,2,1,0.479166667
4,1,20,1,1,0.479166667
2,0,20,2,1,0.479166667
2,0,20,3,1,0.479166667
6,1,20,6,1,0.479166667
3,0,20,1,1,0.479166667
5,1,20,1,1,0.479166667
6,0,20,6,1,0.479166667
1,1,20,1,1,0.479166667
3,0,20,1,1,0.479166667
2,0,20,3,1,0.479166667
6,0,20,6,1,0.479166667
4,1,20,1,1,0.479166667
4,1,20,2,1,0.479166667
6,1,20,6,1,0.479166667
5,0,20,6,1,0.479166667
5,1,20,1,1,0.479166667
6,0,20,6,1,0.479166667
6,0,20,6,1,0.479166667
6,0,20,6,1,0.479166667
6,1,20,6,1,0.479166667
6,0,20,6,1,0.479166667
6,1,20,6,1,0.479166667
6,0,20,6,1,0.479166667
6,1,20,6,1,0.479166667
1,0,20,1,1,0.479166667
6,1,20,6,1,0.479166667
6,0,20,6,1,0.479166667
6,1,20,6,1,0.479166667
6,0,20,6,0,0.479166667
1,1,20,1,0,0.479166667
4,0,20,4,0,0.479166667
5,0,20,2,0,0.479166667
1,1,20,1,0,0.479166667
5,0,20,6,0,0.479166667
6,0,20,6,0,0.479166667
3,0,20,1,0,0.479166667
5,1,20,1,0,0.479166667
1,0,20,1,0,0.479166667
5,1,20,1,0,0.479166667
5,0,20,2,0,0.479166667
1,1,20,1,0,0.479166667
2,1,20,1,0,0.479166667
1,1,20,1,0,0.479166667
1,1,20,1,0,0.479166667
4,1,20,1,0,0.479166667
4,0,20,2,0,0.479166667
4,1,20,1,0,0.479166667
1,1,20,1,0,0.479166667
5,1,20,2,0,0.479166667
6,0,20,6,0,0.479166667
6,1,20,6,0,0.479166667
1,1,20,1,0,0.479166667
5,1,20,6,0,0.479166667
1,0,20,1,0,0.479166667
1,0,20,1,0,0.479166667
1,0,20,1,0,0.479166667
1,0,20,1,0,0.479166667
6,0,20,6,0,0.479166667
5,1,21,1,1,0.2125
4,0,21,1,1,0.2125
4,0,21,1,1,0.2125
5,1,21,1,1,0.2125
3,1,21,1,1,0.2125
4,1,21,1,1,0.2125
4,1,21,1,1,0.2125
3,0,21,1,1,0.2125
5,1,21,1,1,0.2125
4,1,21,1,1,0.2125
3,1,21,1,1,0.2125
4,0,21,1,1,0.2125
5,0,21,1,1,0.2125
3,0,21,1,1,0.2125
3,1,21,1,1,0.2125
3,1,21,1,1,0.2125
4,1,21,1,1,0.2125
4,0,21,1,1,0.2125
5,0,21,1,1,0.2125
5,0,21,1,1,0.2125
6,0,21,1,1,0.2125
6,0,21,1,1,0.2125
5,0,21,1,1,0.2125
5,0,21,1,1,0.2125
6,0,21,1,1,0.2125
5,0,21,1,1,0.2125
4,1,21,1,1,0.2125
6,1,21,1,1,0.2125
6,1,21,1,1,0.2125
6,1,21,1,1,0.2125
5,1,21,1,0,0.2125
1,1,21,1,0,0.2125
4,0,21,1,0,0.2125
4,1,21,1,0,0.2125
2,0,21,1,0,0.2125
3,1,21,1,0,0.2125
6,0,21,1,0,0.2125
3,0,21,1,0,0.2125
3,0,21,1,0,0.2125
3,0,21,1,0,0.2125
4,0,21,1,0,0.2125
4,0,21,1,0,0.2125
2,1,21,1,0,0.2125
1,1,21,1,0,0.2125
4,1,21,1,0,0.2125
2,0,21,1,0,0.2125
3,0,21,1,0,0.2125
4,1,21,1,0,0.2125
4,1,21,1,0,0.2125
2,1,21,2,0,0.2125
4,1,21,1,0,0.2125
4,1,21,1,0,0.2125
1,0,21,1,0,0.2125
2,0,21,1,0,0.2125
4,1,21,1,0,0.2125
1,0,21,1,0,0.2125
1,0,21,1,0,0.2125
2,0,21,1,0,0.2125
1,1,21,1,0,0.2125
4,1,21,1,0,0.2125
6,1,22,6,1,0.696666667
4,0,22,4,1,0.696666667
4,1,22,3,1,0.696666667
6,0,22,5,1,0.696666667
6,1,22,6,1,0.696666667
5,0,22,4,1,0.696666667
3,0,22,3,1,0.696666667
2,1,22,1,1,0.696666667
1,1,22,1,1,0.696666667
6,0,22,6,1,0.696666667
5,1,22,2,1,0.696666667
3,0,22,2,1,0.696666667
4,1,22,2,1,0.696666667
3,0,22,2,1,0.696666667
5,1,22,4,1,0.696666667
4,0,22,4,1,0.696666667
5,1,22,3,1,0.696666667
6,1,22,6,1,0.696666667
6,1,22,6,1,0.696666667
6,0,22,6,1,0.696666667
6,0,22,6,1,0.696666667
6,1,22,6,1,0.696666667
6,0,22,6,1,0.696666667
5,0,22,4,1,0.696666667
6,1,22,6,1,0.696666667
6,1,22,6,1,0.696666667
6,1,22,5,1,0.696666667
6,0,22,6,1,0.696666667
6,1,22,6,1,0.696666667
6,0,22,5,1,0.696666667
5,1,22,5,0,0.696666667
1,0,22,2,0,0.696666667
4,0,22,6,0,0.696666667
5,0,22,3,0,0.696666667
5,1,22,4,0,0.696666667
1,0,22,1,0,0.696666667
1,0,22,1,0,0.696666667
4,0,22,4,0,0.696666667
3,1,22,3,0,0.696666667
3,1,22,1,0,0.696666667
4,0,22,3,0,0.696666667
5,0,22,3,0,0.696666667
2,1,22,3,0,0.696666667
4,0,22,2,0,0.696666667
4,1,22,4,0,0.696666667
5,1,22,4,0,0.696666667
1,1,22,1,0,0.696666667
4,1,22,1,0,0.696666667
4,1,22,3,0,0.696666667
6,1,22,5,0,0.696666667
4,1,22,2,0,0.696666667
5,0,22,3,0,0.696666667
3,0,22,1,0,0.696666667
4,0,22,4,0,0.696666667
4,1,22,4,0,0.696666667
1,0,22,1,0,0.696666667
1,0,22,1,0,0.696666667
1,0,22,1,0,0.696666667
1,1,22,1,0,0.696666667
6,0,22,6,0,0.696666667
6,1,23,3,1,0.740416667
2,0,23,2,1,0.740416667
3,1,23,1,1,0.740416667
6,1,23,2,1,0.740416667
2,0,23,1,1,0.740416667
5,1,23,2,1,0.740416667
4,1,23,4,1,0.740416667
5,0,23,3,1,0.740416667
3,0,23,1,1,0.740416667
5,1,23,3,1,0.740416667
4,1,23,4,1,0.740416667
5,1,23,4,1,0.740416667
1,0,23,1,1,0.740416667
4,1,23,3,1,0.740416667
2,0,23,1,1,0.740416667
5,1,23,3,1,0.740416667
2,0,23,1,1,0.740416667
4,1,23,1,1,0.740416667
4,1,23,1,1,0.740416667
5,0,23,2,1,0.740416667
6,1,23,4,1,0.740416667
6,0,23,2,1,0.740416667
5,0,23,3,1,0.740416667
5,0,23,4,1,0.740416667
6,1,23,1,1,0.740416667
5,1,23,5,1,0.740416667
4,1,23,2,1,0.740416667
6,0,23,2,1,0.740416667
6,1,23,3,1,0.740416667
5,0,23,2,1,0.740416667
6,0,23,3,0,0.740416667
4,0,23,1,0,0.740416667
2,0,23,1,0,0.740416667
4,0,23,3,0,0.740416667
3,1,23,1,0,0.740416667
5,0,23,2,0,0.740416667
2,0,23,1,0,0.740416667
4,1,23,2,0,0.740416667
4,0,23,4,0,0.740416667
5,1,23,1,0,0.740416667
2,0,23,2,0,0.740416667
5,1,23,2,0,0.740416667
1,1,23,1,0,0.740416667
1,0,23,1,0,0.740416667
4,0,23,3,0,0.740416667
5,1,23,2,0,0.740416667
5,0,23,4,0,0.740416667
5,1,23,4,0,0.740416667
4,1,23,4,0,0.740416667
1,0,23,1,0,0.740416667
2,0,23,1,0,0.740416667
3,0,23,1,0,0.740416667
2,1,23,1,0,0.740416667
4,1,23,3,0,0.740416667
2,0,23,1,0,0.740416667
1,0,23,1,0,0.740416667
1,1,23,1,0,0.740416667
1,1,23,1,0,0.740416667
1,1,23,1,0,0.740416667
4,0,23,1,0,0.740416667
6,1,24,3,1,0.646666667
4,0,24,3,1,0.646666667
2,0,24,3,1,0.646666667
6,0,24,5,1,0.646666667
4,1,24,2,1,0.646666667
5,1,24,4,1,0.646666667
3,0,24,2,1,0.646666667
1,0,24,2,1,0.646666667
5,0,24,5,1,0.646666667
4,1,24,3,1,0.646666667
3,0,24,3,1,0.646666667
2,0,24,2,1,0.646666667
4,1,24,3,1,0.646666667
3,0,24,3,1,0.646666667
4,1,24,3,1,0.646666667
4,0,24,3,1,0.646666667
5,1,24,3,1,0.646666667
3,1,24,3,1,0.646666667
6,0,24,3,1,0.646666667
5,0,24,4,1,0.646666667
6,1,24,5,1,0.646666667
6,1,24,5,1,0.646666667
6,1,24,4,1,0.646666667
4,1,24,2,1,0.646666667
6,1,24,2,1,0.646666667
6,1,24,5,1,0.646666667
2,1,24,1,1,0.646666667
6,0,24,5,1,0.646666667
6,0,24,4,1,0.646666667
5,0,24,3,1,0.646666667
5,0,24,2,0,0.646666667
4,1,24,2,0,0.646666667
5,0,24,2,0,0.646666667
2,1,24,1,0,0.646666667
3,0,24,2,0,0.646666667
4,1,24,3,0,0.646666667
6,0,24,4,0,0.646666667
4,1,24,3,0,0.646666667
4,0,24,3,0,0.646666667
3,1,24,2,0,0.646666667
3,1,24,2,0,0.646666667
5,1,24,3,0,0.646666667
2,1,24,2,0,0.646666667
3,0,24,3,0,0.646666667
4,1,24,3,0,0.646666667
2,0,24,1,0,0.646666667
4,1,24,2,0,0.646666667
3,0,24,2,0,0.646666667
2,0,24,2,0,0.646666667
4,0,24,2,0,0.646666667
3,1,24,1,0,0.646666667
6,0,24,5,0,0.646666667
2,0,24,2,0,0.646666667
1,0,24,3,0,0.646666667
1,1,24,1,0,0.646666667
1,1,24,1,0,0.646666667
1,0,24,1,0,0.646666667
1,1,24,1,0,0.646666667
1,0,24,1,0,0.646666667
4,1,24,4,0,0.646666667
4,0,25,3,1,0.825416667
3,0,25,2,1,0.825416667
1,0,25,1,1,0.825416667
4,1,25,2,1,0.825416667
4,1,25,3,1,0.825416667
6,1,25,3,1,0.825416667
4,0,25,2,1,0.825416667
2,0,25,1,1,0.825416667
5,0,25,3,1,0.825416667
5,1,25,1,1,0.825416667
2,1,25,3,1,0.825416667
4,0,25,2,1,0.825416667
5,1,25,2,1,0.825416667
3,0,25,2,1,0.825416667
4,1,25,1,1,0.825416667
6,1,25,4,1,0.825416667
4,1,25,3,1,0.825416667
3,1,25,2,1,0.825416667
4,1,25,3,1,0.825416667
2,1,25,2,1,0.825416667
3,0,25,3,1,0.825416667
2,0,25,2,1,0.825416667
5,1,25,3,1,0.825416667
2,1,25,3,1,0.825416667
5,1,25,3,1,0.825416667
5,1,25,4,1,0.825416667
2,0,25,2,1,0.825416667
6,1,25,3,1,0.825416667
6,1,25,4,1,0.825416667
4,1,25,2,1,0.825416667
4,0,25,1,0,0.825416667
6,1,25,3,0,0.825416667
5,1,25,2,0,0.825416667
4,0,25,4,0,0.825416667
4,0,25,2,0,0.825416667
5,0,25,2,0,0.825416667
4,0,25,3,0,0.825416667
2,0,25,3,0,0.825416667
4,0,25,1,0,0.825416667
2,0,25,2,0,0.825416667
4,0,25,2,0,0.825416667
2,0,25,3,0,0.825416667
2,1,25,2,0,0.825416667
2,0,25,3,0,0.825416667
2,1,25,3,0,0.825416667
2,0,25,3,0,0.825416667
5,1,25,2,0,0.825416667
3,1,25,2,0,0.825416667
4,1,25,2,0,0.825416667
4,0,25,3,0,0.825416667
2,0,25,3,0,0.825416667
2,1,25,2,0,0.825416667
4,1,25,3,0,0.825416667
3,1,25,3,0,0.825416667
5,0,25,3,0,0.825416667
1,0,25,1,0,0.825416667
3,0,25,3,0,0.825416667
1,0,25,1,0,0.825416667
1,0,25,2,0,0.825416667
4,1,25,2,0,0.825416667
4,1,26,1,1,0.7425
3,0,26,1,1,0.7425
3,1,26,1,1,0.7425
6,0,26,1,1,0.7425
2,0,26,1,1,0.7425
3,1,26,1,1,0.7425
4,1,26,1,1,0.7425
2,1,26,1,1,0.7425
2,0,26,1,1,0.7425
5,1,26,1,1,0.7425
4,1,26,1,1,0.7425
3,0,26,1,1,0.7425
3,0,26,1,1,0.7425
2,0,26,1,1,0.7425
3,1,26,1,1,0.7425
4,0,26,1,1,0.7425
4,0,26,1,1,0.7425
5,1,26,1,1,0.7425
6,0,26,1,1,0.7425
3,0,26,1,1,0.7425
6,1,26,1,1,0.7425
6,1,26,1,1,0.7425
6,0,26,1,1,0.7425
5,1,26,1,1,0.7425
4,1,26,1,1,0.7425
4,0,26,1,1,0.7425
5,1,26,1,1,0.7425
6,1,26,1,1,0.7425
5,0,26,1,1,0.7425
6,0,26,1,1,0.7425
4,0,26,1,0,0.7425
5,1,26,1,0,0.7425
2,0,26,1,0,0.7425
4,1,26,1,0,0.7425
3,0,26,1,0,0.7425
4,1,26,1,0,0.7425
6,1,26,1,0,0.7425
2,0,26,1,0,0.7425
4,0,26,1,0,0.7425
2,0,26,1,0,0.7425
2,1,26,1,0,0.7425
5,0,26,1,0,0.7425
2,1,26,1,0,0.7425
1,1,26,1,0,0.7425
3,1,26,1,0,0.7425
1,1,26,1,0,0.7425
1,1,26,1,0,0.7425
2,0,26,1,0,0.7425
2,0,26,1,0,0.7425
3,0,26,1,0,0.7425
4,1,26,1,0,0.7425
4,0,26,1,0,0.7425
1,0,26,1,0,0.7425
2,0,26,1,0,0.7425
6,1,26,1,0,0.7425
1,1,26,1,0,0.7425
1,1,26,1,0,0.7425
1,0,26,1,0,0.7425
1,1,26,1,0,0.7425
6,0,26,1,0,0.7425
5,1,27,1,1,0.684166667
2,0,27,1,1,0.684166667
3,0,27,1,1,0.684166667
6,0,27,1,1,0.684166667
3,0,27,1,1,0.684166667
4,1,27,1,1,0.684166667
2,0,27,1,1,0.684166667
2,0,27,1,1,0.684166667
5,0,27,1,1,0.684166667
6,0,27,1,1,0.684166667
4,1,27,1,1,0.684166667
2,0,27,1,1,0.684166667
4,0,27,1,1,0.684166667
2,0,27,1,1,0.684166667
5,1,27,1,1,0.684166667
4,0,27,1,1,0.684166667
5,1,27,1,1,0.684166667
5,1,27,1,1,0.684166667
5,1,27,1,1,0.684166667
6,1,27,1,1,0.684166667
6,0,27,1,1,0.684166667
6,0,27,1,1,0.684166667
6,1,27,1,1,0.684166667
1,0,27,1,1,0.684166667
6,1,27,1,1,0.684166667
5,0,27,1,1,0.684166667
3,1,27,1,1,0.684166667
6,1,27,1,1,0.684166667
6,1,27,1,1,0.684166667
6,0,27,1,1,0.684166667
5,1,27,1,0,0.684166667
2,1,27,1,0,0.684166667
2,1,27,1,0,0.684166667
2,0,27,1,0,0.684166667
5,0,27,1,0,0.684166667
6,0,27,1,0,0.684166667
5,1,27,1,0,0.684166667
2,0,27,1,0,0.684166667
4,0,27,1,0,0.684166667
2,1,27,1,0,0.684166667
2,0,27,1,0,0.684166667
4,1,27,1,0,0.684166667
1,1,27,1,0,0.684166667
1,1,27,1,0,0.684166667
4,1,27,1,0,0.684166667
1,1,27,1,0,0.684166667
5,1,27,1,0,0.684166667
4,1,27,1,0,0.684166667
2,1,27,1,0,0.684166667
2,0,27,1,0,0.684166667
4,1,27,1,0,0.684166667
6,0,27,1,0,0.684166667
2,1,27,1,0,0.684166667
3,0,27,1,0,0.684166667
6,0,27,1,0,0.684166667
1,1,27,1,0,0.684166667
1,1,27,1,0,0.684166667
1,0,27,1,0,0.684166667
1,0,27,1,0,0.684166667
6,0,27,1,0,0.684166667
5,1,2.80E+01,1,1,0.661666667
3,0,2.80E+01,1,1,0.661666667
4,1,2.80E+01,1,1,0.661666667
6,0,2.80E+01,1,1,0.661666667
4,0,2.80E+01,1,1,0.661666667
5,1,2.80E+01,1,1,0.661666667
2,0,2.80E+01,1,1,0.661666667
2,0,2.80E+01,1,1,0.661666667
4,1,2.80E+01,1,1,0.661666667
5,1,2.80E+01,1,1,0.661666667
3,0,2.80E+01,1,1,0.661666667
3,1,2.80E+01,1,1,0.661666667
4,1,2.80E+01,1,1,0.661666667
4,0,2.80E+01,1,1,0.661666667
4,1,2.80E+01,1,1,0.661666667
5,0,2.80E+01,1,1,0.661666667
5,0,2.80E+01,1,1,0.661666667
5,1,2.80E+01,1,1,0.661666667
2,1,2.80E+01,1,1,0.661666667
4,0,2.80E+01,1,1,0.661666667
6,1,2.80E+01,1,1,0.661666667
5,1,2.80E+01,1,1,0.661666667
6,0,2.80E+01,1,1,0.661666667
5,0,2.80E+01,1,1,0.661666667
6,0,2.80E+01,1,1,0.661666667
6,0,2.80E+01,1,1,0.661666667
5,1,2.80E+01,1,1,0.661666667
6,1,2.80E+01,1,1,0.661666667
6,0,2.80E+01,1,1,0.661666667
6,1,2.80E+01,1,1,0.661666667
5,1,2.80E+01,1,0,0.661666667
5,1,2.80E+01,1,0,0.661666667
4,1,2.80E+01,1,0,0.661666667
5,1,2.80E+01,1,0,0.661666667
5,0,2.80E+01,1,0,0.661666667
3,0,2.80E+01,1,0,0.661666667
5,0,2.80E+01,1,0,0.661666667
3,0,2.80E+01,1,0,0.661666667
2,1,2.80E+01,1,0,0.661666667
1,0,2.80E+01,1,0,0.661666667
2,0,2.80E+01,1,0,0.661666667
3,1,2.80E+01,1,0,0.661666667
6,0,2.80E+01,1,0,0.661666667
1,0,2.80E+01,1,0,0.661666667
4,1,2.80E+01,1,0,0.661666667
3,0,2.80E+01,1,0,0.661666667
1,0,2.80E+01,1,0,0.661666667
2,0,2.80E+01,1,0,0.661666667
1,0,2.80E+01,1,0,0.661666667
1,1,2.80E+01,1,0,0.661666667
3,1,2.80E+01,1,0,0.661666667
4,1,2.80E+01,1,0,0.661666667
1,0,2.80E+01,1,0,0.661666667
1,1,2.80E+01,1,0,0.661666667
5,0,2.80E+01,1,0,0.661666667
1,0,2.80E+01,1,0,0.661666667
1,1,2.80E+01,1,0,0.661666667
1,1,2.80E+01,1,0,0.661666667
1,1,2.80E+01,1,0,0.661666667
3,1,2.80E+01,1,0,0.661666667
5,0,29,5,1,1.05
4,1,29,4,1,1.05
2,1,29,2,1,1.05
6,0,29,1,1,1.05
4,0,29,2,1,1.05
6,0,29,4,1,1.05
5,1,29,3,1,1.05
5,1,29,3,1,1.05
4,1,29,3,1,1.05
5,0,29,2,1,1.05
4,1,29,1,1,1.05
5,1,29,2,1,1.05
5,1,29,2,1,1.05
4,0,29,1,1,1.05
5,0,29,1,1,1.05
5,1,29,1,1,1.05
5,0,29,2,1,1.05
5,0,29,5,1,1.05
5,0,29,2,1,1.05
5,1,29,2,1,1.05
4,0,29,3,1,1.05
6,1,29,5,1,1.05
6,1,29,4,1,1.05
5,1,29,4,1,1.05
5,1,29,3,1,1.05
6,0,29,5,1,1.05
6,0,29,4,1,1.05
6,0,29,5,1,1.05
5,0,29,5,1,1.05
3,0,29,1,1,1.05
4,0,29,3,0,1.05
1,1,29,1,0,1.05
2,1,29,1,0,1.05
4,0,29,2,0,1.05
6,1,29,3,0,1.05
4,0,29,3,0,1.05
2,1,29,1,0,1.05
6,1,29,3,0,1.05
4,0,29,2,0,1.05
6,0,29,4,0,1.05
4,1,29,3,0,1.05
5,1,29,1,0,1.05
4,0,29,5,0,1.05
5,0,29,4,0,1.05
4,1,29,5,0,1.05
4,1,29,5,0,1.05
6,0,29,1,0,1.05
6,1,29,3,0,1.05
6,1,29,3,0,1.05
5,1,29,3,0,1.05
4,0,29,2,0,1.05
5,0,29,4,0,1.05
6,1,29,3,0,1.05
5,1,29,3,0,1.05
2,0,29,4,0,1.05
1,0,29,1,0,1.05
1,1,29,2,0,1.05
1,1,29,1,0,1.05
1,0,29,1,0,1.05
4,0,29,3,0,1.05
3,0,30,1,1,0.6575
5,0,30,2,1,0.6575
5,0,30,1,1,0.6575
6,0,30,1,1,0.6575
4,1,30,2,1,0.6575
6,0,30,1,1,0.6575
1,0,30,1,1,0.6575
1,1,30,1,1,0.6575
6,1,30,1,1,0.6575
3,1,30,1,1,0.6575
3,0,30,1,1,0.6575
1,1,30,2,1,0.6575
4,0,30,1,1,0.6575
3,0,30,1,1,0.6575
2,1,30,1,1,0.6575
1,0,30,3,1,0.6575
4,0,30,1,1,0.6575
3,0,30,1,1,0.6575
6,1,30,1,1,0.6575
4,0,30,1,1,0.6575
6,0,30,1,1,0.6575
6,0,30,1,1,0.6575
6,0,30,1,1,0.6575
4,0,30,1,1,0.6575
6,0,30,1,1,0.6575
6,0,30,1,1,0.6575
6,0,30,1,1,0.6575
4,1,30,1,1,0.6575
6,1,30,1,1,0.6575
5,1,30,1,1,0.6575
3,1,30,2,0,0.6575
1,1,30,1,0,0.6575
1,1,30,1,0,0.6575
1,1,30,1,0,0.6575
1,0,30,1,0,0.6575
1,1,30,1,0,0.6575
6,1,30,1,0,0.6575
3,0,30,1,0,0.6575
4,0,30,2,0,0.6575
6,1,30,1,0,0.6575
3,1,30,1,0,0.6575
1,0,30,3,0,0.6575
1,0,30,1,0,0.6575
2,0,30,3,0,0.6575
4,1,30,1,0,0.6575
4,1,30,1,0,0.6575
3,1,30,1,0,0.6575
5,1,30,1,0,0.6575
4,1,30,2,0,0.6575
4,0,30,1,0,0.6575
3,1,30,1,0,0.6575
2,1,30,1,0,0.6575
3,0,30,1,0,0.6575
4,1,30,1,0,0.6575
3,1,30,1,0,0.6575
1,1,30,1,0,0.6575
2,1,30,1,0,0.6575
4,0,30,1,0,0.6575
1,0,30,1,0,0.6575
2,1,30,1,0,0.6575
6,0,31,3,1,0.2125
4,1,31,2,1,0.2125
6,1,31,2,1,0.2125
6,1,31,3,1,0.2125
4,0,31,2,1,0.2125
6,1,31,3,1,0.2125
4,1,31,2,1,0.2125
1,1,31,1,1,0.2125
1,0,31,1,1,0.2125
3,0,31,2,1,0.2125
