PercAccuracy,Rep1,ParticipantPublicID,Sharing,True1,SM
80,0,121,20,1,0.759
48,1,121,11,0,0.759
45,1,121,1,0,0.759
64,1,121,16,1,0.759
73,1,121,27,1,0.759
67,0,121,6,1,0.759
65,1,121,3,1,0.759
64,1,121,16,0,0.759
90,1,121,38,1,0.759
48,0,121,6,0,0.759
45,1,121,11,0,0.759
64,0,121,15,0,0.759
61,1,121,15,0,0.759
45,0,121,8,0,0.759
37,0,121,8,0,0.759
37,0,121,3,0,0.759
59,0,121,17,0,0.759
56,1,121,9,0,0.759
46,0,121,7,0,0.759
76,1,121,15,0,0.759
48,1,121,7,0,0.759
71,0,121,8,1,0.759
82,1,121,11,1,0.759
64,0,121,14,1,0.759
58,1,121,17,0,0.759
66,1,121,23,0,0.759
51,0,121,11,0,0.759
67,0,121,20,1,0.759
60,0,121,12,0,0.759
49,1,121,6,0,0.759
69,0,121,30,1,0.759
74,1,121,25,1,0.759
58,1,121,15,1,0.759
56,1,121,16,1,0.759
72,0,121,25,1,0.759
67,1,121,16,1,0.759
88,0,121,32,1,0.759
86,0,121,15,1,0.759
39,0,121,8,0,0.759
67,0,121,14,1,0.759
85,0,121,20,1,0.759
90,1,122,80,0,0.7576
100,0,122,81,1,0.7576
88,1,122,89,1,0.7576
84,0,122,81,1,0.7576
30,0,122,42,0,0.7576
79,1,122,89,1,0.7576
15,0,122,1,0,0.7576
60,0,122,62,1,0.7576
1,0,122,1,0,0.7576
1,1,122,1,0,0.7576
2,1,122,1,0,0.7576
93,0,122,80,1,0.7576
1,1,122,1,0,0.7576
1,0,122,1,1,0.7576
100,1,122,82,1,0.7576
91,0,122,83,0,0.7576
27,1,122,1,0,0.7576
54,0,122,19,1,0.7576
80,1,122,61,1,0.7576
78,0,122,100,1,0.7576
1,0,122,1,0,0.7576
29,1,122,2,0,0.7576
91,0,122,89,1,0.7576
93,0,122,88,1,0.7576
90,1,122,90,1,0.7576
90,1,122,89,1,0.7576
94,0,122,82,0,0.7576
100,0,122,100,1,0.7576
1,1,122,1,0,0.7576
9,1,122,1,0,0.7576
1,1,122,1,0,0.7576
22,1,122,1,0,0.7576
9,1,122,2,0,0.7576
23,0,122,1,0,0.7576
21,0,122,1,0,0.7576
67,1,122,60,0,0.7576
60,1,122,30,0,0.7576
71,1,122,64,0,0.7576
60,1,122,60,0,0.7576
1,1,122,1,0,0.7576
89,0,122,80,1,0.7576
100,0,122,100,1,0.7576
100,0,122,91,1,0.7576
61,1,122,28,0,0.7576
54,1,122,41,0,0.7576
23,0,122,1,0,0.7576
100,0,122,100,1,0.7576
24,0,122,1,0,0.7576
1,1,122,1,0,0.7576
61,0,122,71,1,0.7576
89,0,122,92,1,0.7576
60,1,122,4,1,0.7576
15,0,122,10,1,0.7576
94,1,122,82,1,0.7576
93,0,122,72,1,0.7576
100,0,122,93,1,0.7576
100,1,122,100,1,0.7576
60,1,122,1,0,0.7576
90,1,122,80,1,0.7576
87,0,122,81,1,0.7576
43,1,123,27,0,0.3365
50,1,123,60,1,0.3365
36,1,123,26,1,0.3365
50,1,123,40,1,0.3365
49,1,123,37,0,0.3365
35,1,123,17,1,0.3365
39,0,123,26,0,0.3365
55,0,123,39,1,0.3365
34,1,123,1,0,0.3365
50,1,123,1,0,0.3365
33,1,123,1,0,0.3365
60,1,123,73,1,0.3365
68,0,123,1,0,0.3365
2,1,123,1,1,0.3365
98,1,123,90,1,0.3365
71,0,123,79,0,0.3365
54,0,123,25,0,0.3365
77,0,123,79,1,0.3365
67,1,123,78,1,0.3365
61,0,123,56,1,0.3365
50,1,123,30,0,0.3365
58,0,123,80,0,0.3365
13,0,123,1,1,0.3365
100,1,123,100,1,0.3365
42,1,123,2,1,0.3365
66,1,123,69,1,0.3365
35,0,123,18,0,0.3365
94,1,123,100,1,0.3365
18,1,123,6,0,0.3365
1,0,123,3,0,0.3365
50,0,123,49,0,0.3365
68,0,123,60,0,0.3365
55,0,123,25,0,0.3365
10,0,123,6,0,0.3365
50,1,123,28,0,0.3365
70,0,123,100,0,0.3365
43,1,123,41,0,0.3365
35,0,123,19,0,0.3365
35,0,123,61,0,0.3365
29,1,123,3,0,0.3365
100,0,123,78,1,0.3365
97,0,123,82,1,0.3365
1,0,123,1,1,0.3365
53,1,123,48,0,0.3365
59,0,123,78,0,0.3365
31,0,123,23,0,0.3365
98,0,123,100,1,0.3365
56,1,123,59,0,0.3365
31,0,123,51,0,0.3365
55,0,123,43,1,0.3365
90,1,123,59,1,0.3365
36,1,123,18,1,0.3365
50,1,123,24,1,0.3365
77,1,123,100,1,0.3365
47,0,123,22,1,0.3365
87,0,123,84,1,0.3365
100,1,123,88,1,0.3365
8,0,123,1,0,0.3365
39,1,123,32,1,0.3365
42,0,123,38,1,0.3365
5,0,124,4,0,0.5688
96,0,124,21,1,0.5688
72,0,124,23,1,0.5688
94,1,124,24,1,0.5688
19,0,124,2,0,0.5688
80,0,124,60,1,0.5688
20,0,124,3,0,0.5688
59,0,124,3,1,0.5688
60,0,124,5,0,0.5688
61,0,124,3,0,0.5688
6,1,124,3,0,0.5688
80,0,124,3,1,0.5688
21,1,124,3,0,0.5688
50,0,124,4,1,0.5688
94,1,124,20,1,0.5688
81,1,124,41,0,0.5688
20,1,124,4,0,0.5688
20,0,124,2,1,0.5688
94,0,124,62,1,0.5688
81,0,124,23,1,0.5688
5,0,124,3,0,0.5688
17,0,124,1,0,0.5688
60,0,124,22,1,0.5688
96,1,124,81,1,0.5688
63,0,124,21,1,0.5688
79,0,124,3,1,0.5688
21,0,124,3,0,0.5688
95,1,124,21,1,0.5688
5,1,124,4,0,0.5688
3,1,124,2,0,0.5688
20,1,124,4,0,0.5688
10,0,124,4,0,0.5688
28,0,124,4,0,0.5688
22,0,124,2,0,0.5688
25,1,124,3,0,0.5688
42,1,124,2,0,0.5688
81,1,124,3,0,0.5688
5,1,124,4,0,0.5688
68,1,124,4,0,0.5688
20,1,124,4,0,0.5688
61,1,124,3,1,0.5688
96,0,124,81,1,0.5688
93,1,124,41,1,0.5688
76,0,124,4,0,0.5688
81,0,124,3,0,0.5688
62,1,124,21,0,0.5688
94,0,124,63,1,0.5688
14,1,124,3,0,0.5688
3,1,124,2,0,0.5688
94,0,124,80,1,0.5688
96,0,124,22,1,0.5688
81,1,124,23,1,0.5688
6,1,124,3,1,0.5688
95,1,124,82,1,0.5688
40,1,124,3,1,0.5688
95,1,124,57,1,0.5688
96,1,124,21,1,0.5688
61,0,124,4,0,0.5688
96,1,124,80,1,0.5688
61,1,124,22,1,0.5688
41,0,125,38,0,0.576
99,0,125,61,1,0.576
72,0,125,27,1,0.576
100,0,125,83,1,0.576
65,0,125,19,0,0.576
82,1,125,38,1,0.576
80,1,125,40,0,0.576
61,1,125,27,1,0.576
98,1,125,35,0,0.576
63,1,125,28,0,0.576
54,0,125,39,0,0.576
76,0,125,39,1,0.576
80,0,125,41,0,0.576
13,0,125,40,1,0.576
100,0,125,41,1,0.576
100,0,125,43,0,0.576
92,0,125,40,0,0.576
63,1,125,30,1,0.576
99,0,125,58,1,0.576
97,1,125,59,1,0.576
39,0,125,40,0,0.576
86,1,125,43,0,0.576
89,1,125,77,1,0.576
92,0,125,35,1,0.576
81,1,125,45,1,0.576
94,0,125,20,1,0.576
1,0,125,6,0,0.576
99,1,125,62,1,0.576
62,1,125,34,0,0.576
82,1,125,23,0,0.576
100,0,125,43,0,0.576
93,1,125,42,0,0.576
83,0,125,44,0,0.576
15,0,125,39,0,0.576
39,1,125,20,0,0.576
76,1,125,61,0,0.576
61,1,125,22,0,0.576
65,1,125,41,0,0.576
99,0,125,42,0,0.576
96,1,125,21,0,0.576
96,1,125,58,1,0.576
100,0,125,43,1,0.576
100,1,125,40,1,0.576
90,1,125,31,0,0.576
93,1,125,41,0,0.576
69,0,125,33,0,0.576
100,1,125,59,1,0.576
96,1,125,63,0,0.576
11,1,125,10,0,0.576
74,0,125,58,1,0.576
96,1,125,41,1,0.576
82,1,125,61,1,0.576
60,0,125,41,1,0.576
100,1,125,40,1,0.576
84,0,125,21,1,0.576
99,0,125,81,1,0.576
100,0,125,41,1,0.576
65,1,125,21,0,0.576
100,0,125,44,1,0.576
79,0,125,44,1,0.576
30,0,126,11,0,0.5247
75,1,126,59,1,0.5247
69,0,126,80,1,0.5247
50,0,126,51,1,0.5247
38,0,126,6,0,0.5247
70,1,126,60,1,0.5247
31,0,126,12,0,0.5247
32,1,126,14,1,0.5247
37,1,126,11,0,0.5247
34,0,126,1,0,0.5247
29,0,126,12,0,0.5247
65,1,126,58,1,0.5247
40,0,126,18,0,0.5247
82,1,126,54,1,0.5247
71,0,126,68,1,0.5247
60,1,126,50,0,0.5247
59,0,126,28,0,0.5247
43,0,126,12,1,0.5247
64,0,126,63,1,0.5247
67,0,126,59,1,0.5247
29,1,126,1,0,0.5247
32,0,126,10,0,0.5247
69,0,126,61,1,0.5247
56,0,126,57,1,0.5247
56,1,126,59,1,0.5247
65,0,126,53,1,0.5247
30,0,126,11,0,0.5247
66,1,126,60,1,0.5247
39,0,126,23,0,0.5247
32,1,126,4,0,0.5247
43,1,126,3,0,0.5247
50,0,126,39,0,0.5247
33,1,126,8,0,0.5247
40,0,126,19,0,0.5247
21,1,126,3,0,0.5247
32,0,126,4,0,0.5247
50,1,126,21,0,0.5247
34,1,126,8,0,0.5247
60,1,126,54,0,0.5247
44,1,126,9,0,0.5247
69,0,126,62,1,0.5247
64,0,126,65,1,0.5247
63,0,126,38,1,0.5247
56,0,126,62,0,0.5247
62,1,126,59,0,0.5247
26,1,126,27,0,0.5247
66,1,126,60,1,0.5247
37,1,126,11,0,0.5247
37,0,126,51,0,0.5247
62,1,126,62,1,0.5247
67,1,126,56,1,0.5247
60,0,126,42,1,0.5247
40,1,126,34,1,0.5247
77,1,126,65,1,0.5247
74,1,126,65,1,0.5247
71,0,126,61,1,0.5247
94,1,126,39,1,0.5247
59,0,126,36,0,0.5247
63,1,126,62,1,0.5247
45,1,126,30,1,0.5247
1,0,127,1,0,0.2083
100,1,127,82,1,0.2083
100,1,127,100,1,0.2083
82,0,127,1,1,0.2083
61,1,127,100,0,0.2083
100,0,127,100,1,0.2083
61,1,127,41,0,0.2083
40,0,127,1,1,0.2083
61,0,127,40,0,0.2083
20,0,127,1,0,0.2083
61,1,127,1,0,0.2083
81,0,127,42,1,0.2083
22,1,127,1,0,0.2083
100,0,127,61,1,0.2083
100,1,127,81,1,0.2083
62,0,127,62,0,0.2083
63,0,127,1,0,0.2083
100,1,127,61,1,0.2083
100,1,127,100,1,0.2083
100,1,127,100,1,0.2083
61,0,127,1,0,0.2083
81,1,127,63,0,0.2083
100,1,127,100,1,0.2083
80,1,127,39,1,0.2083
100,0,127,100,1,0.2083
61,0,127,100,1,0.2083
64,1,127,1,0,0.2083
100,1,127,61,1,0.2083
1,0,127,1,0,0.2083
62,0,127,1,0,0.2083
61,0,127,1,0,0.2083
62,0,127,1,0,0.2083
61,0,127,1,0,0.2083
61,0,127,41,0,0.2083
62,1,127,63,0,0.2083
80,1,127,61,0,0.2083
41,1,127,1,0,0.2083
22,0,127,1,0,0.2083
100,0,127,100,0,0.2083
23,0,127,1,0,0.2083
100,1,127,100,1,0.2083
100,1,127,62,1,0.2083
61,0,127,61,1,0.2083
82,1,127,61,0,0.2083
61,0,127,1,0,0.2083
100,0,127,82,0,0.2083
63,1,127,1,1,0.2083
99,1,127,62,0,0.2083
1,1,127,1,0,0.2083
100,1,127,81,1,0.2083
100,1,127,100,1,0.2083
61,0,127,64,1,0.2083
81,1,127,60,1,0.2083
100,0,127,100,1,0.2083
80,1,127,100,1,0.2083
100,0,127,100,1,0.2083
100,1,127,41,1,0.2083
80,0,127,65,0,0.2083
100,0,127,100,1,0.2083
100,1,127,100,1,0.2083
2,1,128,84,0,0.0625
99,1,128,88,1,0.0625
57,0,128,88,1,0.0625
51,1,128,24,1,0.0625
53,1,128,68,0,0.0625
86,0,128,88,1,0.0625
4,1,128,3,0,0.0625
40,0,128,1,1,0.0625
13,1,128,22,0,0.0625
20,1,128,24,0,0.0625
3,0,128,3,0,0.0625
77,0,128,90,1,0.0625
72,0,128,77,0,0.0625
2,1,128,1,1,0.0625
84,0,128,89,1,0.0625
57,0,128,87,0,0.0625
60,1,128,86,0,0.0625
53,1,128,39,1,0.0625
72,1,128,74,1,0.0625
70,0,128,89,1,0.0625
59,1,128,20,0,0.0625
90,1,128,85,0,0.0625
60,0,128,89,1,0.0625
78,0,128,86,1,0.0625
63,0,128,82,1,0.0625
63,0,128,83,1,0.0625
66,0,128,65,0,0.0625
87,1,128,100,1,0.0625
41,0,128,3,0,0.0625
7,0,128,17,0,0.0625
82,0,128,90,0,0.0625
38,1,128,37,0,0.0625
16,0,128,2,0,0.0625
38,1,128,23,0,0.0625
22,1,128,88,0,0.0625
3,1,128,2,0,0.0625
42,0,128,17,0,0.0625
28,1,128,16,0,0.0625
62,0,128,85,0,0.0625
15,0,128,4,0,0.0625
56,0,128,83,1,0.0625
88,0,128,87,1,0.0625
99,0,128,89,1,0.0625
84,0,128,70,0,0.0625
50,1,128,40,0,0.0625
55,0,128,22,0,0.0625
90,1,128,84,1,0.0625
31,1,128,14,0,0.0625
2,1,128,1,0,0.0625
71,0,128,91,1,0.0625
67,0,128,91,1,0.0625
55,1,128,71,1,0.0625
38,1,128,19,1,0.0625
89,1,128,90,1,0.0625
83,1,128,91,1,0.0625
100,0,128,99,1,0.0625
100,1,128,69,1,0.0625
59,1,128,26,0,0.0625
88,1,128,87,1,0.0625
67,0,128,87,1,0.0625
22,0,129,12,0,0.5889
87,1,129,79,1,0.5889
76,0,129,27,1,0.5889
23,0,129,7,1,0.5889
7,1,129,1,0,0.5889
69,0,129,64,1,0.5889
25,0,129,16,0,0.5889
12,1,129,2,1,0.5889
66,0,129,80,0,0.5889
38,1,129,18,0,0.5889
52,1,129,6,0,0.5889
60,1,129,42,1,0.5889
42,0,129,59,0,0.5889
66,1,129,7,1,0.5889
82,0,129,62,1,0.5889
42,0,129,76,0,0.5889
59,0,129,7,0,0.5889
43,1,129,93,1,0.5889
93,1,129,77,1,0.5889
81,1,129,85,1,0.5889
28,0,129,1,0,0.5889
21,0,129,5,0,0.5889
81,0,129,70,1,0.5889
73,1,129,64,1,0.5889
95,1,129,93,1,0.5889
70,1,129,22,1,0.5889
63,1,129,77,0,0.5889
59,1,129,72,1,0.5889
63,1,129,40,0,0.5889
63,1,129,37,0,0.5889
41,0,129,37,0,0.5889
43,0,129,16,0,0.5889
79,1,129,11,0,0.5889
22,0,129,6,0,0.5889
21,0,129,1,0,0.5889
79,1,129,81,0,0.5889
4,0,129,27,0,0.5889
61,0,129,37,0,0.5889
83,1,129,67,0,0.5889
23,1,129,1,0,0.5889
41,1,129,80,1,0.5889
79,1,129,94,1,0.5889
74,1,129,68,1,0.5889
69,0,129,40,0,0.5889
84,0,129,79,0,0.5889
83,0,129,25,0,0.5889
81,0,129,65,1,0.5889
69,1,129,46,0,0.5889
2,0,129,14,0,0.5889
86,0,129,92,1,0.5889
82,0,129,66,1,0.5889
59,1,129,14,1,0.5889
66,1,129,32,1,0.5889
85,0,129,23,1,0.5889
43,0,129,1,1,0.5889
98,1,129,100,1,0.5889
94,1,129,56,1,0.5889
42,0,129,39,0,0.5889
54,0,129,80,1,0.5889
62,1,129,92,1,0.5889
2,1,130,1,0,0.7188
95,0,130,1,1,0.7188
94,1,130,1,1,0.7188
91,1,130,1,1,0.7188
44,1,130,1,0,0.7188
94,1,130,1,1,0.7188
89,0,130,1,0,0.7188
95,0,130,1,1,0.7188
34,1,130,1,0,0.7188
66,0,130,1,0,0.7188
18,1,130,1,0,0.7188
83,0,130,1,1,0.7188
1,0,130,1,0,0.7188
22,1,130,1,1,0.7188
64,1,130,77,1,0.7188
74,1,130,1,0,0.7188
100,0,130,97,0,0.7188
100,1,130,100,1,0.7188
100,0,130,100,1,0.7188
66,0,130,1,1,0.7188
34,1,130,1,0,0.7188
29,0,130,1,0,0.7188
80,1,130,1,1,0.7188
100,0,130,1,1,0.7188
99,0,130,78,1,0.7188
99,0,130,1,1,0.7188
65,0,130,1,0,0.7188
90,1,130,1,1,0.7188
91,0,130,1,0,0.7188
100,0,130,1,0,0.7188
21,1,130,1,0,0.7188
12,1,130,1,0,0.7188
100,1,130,100,0,0.7188
76,1,130,59,0,0.7188
90,0,130,1,0,0.7188
100,0,130,1,0,0.7188
28,0,130,63,0,0.7188
35,1,130,1,0,0.7188
88,0,130,1,0,0.7188
28,1,130,1,0,0.7188
96,0,130,84,1,0.7188
63,0,130,1,1,0.7188
100,1,130,1,1,0.7188
80,1,130,1,0,0.7188
100,1,130,1,0,0.7188
3,0,130,1,0,0.7188
100,0,130,1,1,0.7188
100,1,130,82,0,0.7188
1,1,130,1,0,0.7188
94,1,130,83,1,0.7188
99,0,130,91,1,0.7188
100,1,130,1,1,0.7188
78,0,130,81,1,0.7188
100,0,130,77,1,0.7188
89,1,130,1,1,0.7188
100,1,130,100,1,0.7188
100,0,130,1,1,0.7188
100,0,130,83,0,0.7188
92,0,130,86,1,0.7188
85,1,130,89,1,0.7188
30,1,131,9,0,0.7799
75,0,131,4,1,0.7799
77,0,131,82,1,0.7799
87,1,131,7,1,0.7799
55,0,131,4,0,0.7799
73,1,131,73,1,0.7799
31,0,131,10,0,0.7799
34,0,131,32,1,0.7799
31,0,131,3,0,0.7799
84,1,131,32,0,0.7799
82,0,131,61,0,0.7799
37,1,131,6,1,0.7799
50,1,131,5,0,0.7799
71,0,131,66,1,0.7799
92,0,131,78,1,0.7799
99,0,131,71,0,0.7799
5,1,131,1,0,0.7799
45,0,131,61,1,0.7799
81,0,131,54,1,0.7799
85,0,131,83,1,0.7799
11,1,131,34,0,0.7799
90,1,131,13,0,0.7799
59,0,131,75,1,0.7799
94,1,131,6,1,0.7799
96,0,131,86,1,0.7799
61,1,131,6,1,0.7799
81,1,131,10,0,0.7799
78,0,131,3,1,0.7799
19,0,131,4,0,0.7799
32,0,131,5,0,0.7799
44,0,131,1,0,0.7799
70,1,131,23,0,0.7799
70,0,131,21,0,0.7799
35,1,131,5,0,0.7799
30,1,131,1,0,0.7799
100,1,131,33,0,0.7799
69,1,131,5,0,0.7799
11,0,131,10,0,0.7799
89,0,131,3,0,0.7799
31,1,131,61,0,0.7799
68,0,131,10,1,0.7799
69,1,131,7,1,0.7799
100,1,131,4,1,0.7799
56,1,131,4,0,0.7799
100,1,131,6,0,0.7799
28,1,131,12,0,0.7799
93,0,131,7,1,0.7799
69,1,131,6,0,0.7799
32,1,131,8,0,0.7799
67,0,131,66,1,0.7799
73,0,131,73,1,0.7799
56,1,131,14,1,0.7799
71,1,131,6,1,0.7799
94,0,131,60,1,0.7799
75,1,131,11,1,0.7799
89,0,131,41,1,0.7799
75,0,131,9,1,0.7799
31,1,131,14,0,0.7799
54,0,131,8,1,0.7799
47,1,131,13,1,0.7799
1,1,132,1,0,0.6813
60,1,132,42,1,0.6813
62,1,132,40,1,0.6813
82,0,132,81,1,0.6813
47,1,132,11,0,0.6813
50,0,132,46,1,0.6813
42,0,132,78,0,0.6813
62,1,132,32,1,0.6813
4,0,132,15,0,0.6813
43,0,132,21,0,0.6813
1,0,132,1,0,0.6813
61,0,132,45,1,0.6813
48,1,132,41,0,0.6813
51,1,132,8,1,0.6813
60,1,132,33,1,0.6813
61,1,132,22,0,0.6813
35,0,132,2,0,0.6813
50,0,132,20,1,0.6813
78,1,132,63,1,0.6813
62,0,132,81,1,0.6813
40,0,132,11,0,0.6813
50,0,132,43,0,0.6813
62,1,132,41,1,0.6813
60,1,132,36,1,0.6813
79,0,132,62,1,0.6813
22,1,132,40,1,0.6813
23,0,132,4,0,0.6813
59,0,132,57,1,0.6813
60,1,132,18,0,0.6813
52,0,132,21,0,0.6813
50,1,132,31,0,0.6813
2,1,132,3,0,0.6813
42,0,132,58,0,0.6813
63,1,132,4,0,0.6813
32,1,132,38,0,0.6813
81,1,132,80,0,0.6813
18,0,132,1,0,0.6813
46,1,132,18,0,0.6813
50,0,132,43,0,0.6813
42,0,132,29,0,0.6813
61,0,132,61,1,0.6813
79,0,132,61,1,0.6813
78,1,132,49,1,0.6813
39,1,132,19,0,0.6813
62,0,132,73,0,0.6813
43,0,132,13,0,0.6813
61,1,132,60,1,0.6813
47,0,132,38,0,0.6813
20,0,132,1,0,0.6813
50,1,132,59,1,0.6813
82,1,132,63,1,0.6813
55,0,132,60,1,0.6813
82,0,132,55,1,0.6813
78,1,132,57,1,0.6813
62,1,132,60,1,0.6813
98,1,132,40,1,0.6813
71,1,132,82,1,0.6813
62,0,132,59,0,0.6813
61,0,132,62,1,0.6813
86,1,132,59,1,0.6813
73,0,133,1,0,0.8007
52,0,133,63,1,0.8007
53,1,133,47,1,0.8007
84,1,133,59,1,0.8007
45,0,133,40,0,0.8007
62,1,133,60,1,0.8007
55,1,133,47,0,0.8007
95,1,133,89,1,0.8007
16,0,133,6,0,0.8007
26,1,133,1,0,0.8007
35,0,133,4,0,0.8007
69,0,133,59,1,0.8007
54,1,133,32,0,0.8007
29,0,133,4,1,0.8007
95,1,133,81,1,0.8007
52,0,133,70,0,0.8007
67,0,133,96,0,0.8007
35,1,133,3,1,0.8007
64,0,133,46,1,0.8007
61,1,133,77,1,0.8007
41,0,133,9,0,0.8007
69,0,133,59,0,0.8007
57,1,133,35,1,0.8007
91,1,133,52,1,0.8007
96,1,133,78,1,0.8007
86,1,133,95,1,0.8007
46,0,133,38,0,0.8007
91,1,133,53,1,0.8007
52,1,133,46,0,0.8007
55,1,133,4,0,0.8007
66,1,133,13,0,0.8007
4,0,133,2,0,0.8007
61,1,133,6,0,0.8007
51,0,133,47,0,0.8007
76,1,133,85,0,0.8007
48,1,133,6,0,0.8007
46,0,133,10,0,0.8007
52,0,133,16,0,0.8007
60,0,133,57,0,0.8007
43,0,133,8,0,0.8007
100,1,133,97,1,0.8007
95,1,133,83,1,0.8007
78,1,133,82,1,0.8007
96,0,133,100,0,0.8007
73,1,133,94,0,0.8007
42,0,133,4,0,0.8007
94,0,133,87,1,0.8007
63,1,133,32,0,0.8007
13,0,133,5,0,0.8007
69,1,133,76,1,0.8007
80,1,133,81,1,0.8007
93,0,133,95,1,0.8007
23,0,133,2,1,0.8007
97,0,133,91,1,0.8007
94,0,133,93,1,0.8007
87,1,133,94,1,0.8007
89,0,133,83,1,0.8007
63,0,133,55,0,0.8007
52,1,133,52,1,0.8007
54,0,133,51,1,0.8007
1,0,134,1,0,0.1042
69,1,134,1,1,0.1042
100,0,134,81,1,0.1042
100,0,134,100,1,0.1042
50,0,134,1,0,0.1042
79,1,134,89,1,0.1042
1,0,134,1,0,0.1042
14,0,134,1,1,0.1042
84,1,134,27,0,0.1042
46,1,134,1,0,0.1042
66,0,134,1,0,0.1042
86,0,134,94,1,0.1042
59,1,134,1,0,0.1042
47,0,134,1,1,0.1042
100,0,134,80,1,0.1042
67,0,134,1,0,0.1042
54,1,134,1,0,0.1042
55,0,134,23,1,0.1042
100,1,134,100,1,0.1042
87,0,134,94,1,0.1042
20,1,134,1,0,0.1042
92,0,134,21,0,0.1042
87,1,134,76,1,0.1042
100,1,134,100,1,0.1042
76,1,134,80,1,0.1042
98,1,134,100,1,0.1042
65,1,134,1,0,0.1042
100,1,134,100,1,0.1042
18,0,134,1,0,0.1042
6,0,134,1,0,0.1042
1,0,134,1,0,0.1042
50,1,134,1,0,0.1042
1,1,134,1,0,0.1042
1,1,134,1,0,0.1042
1,0,134,1,0,0.1042
72,1,134,83,0,0.1042
3,1,134,1,0,0.1042
52,1,134,1,0,0.1042
90,0,134,79,0,0.1042
12,1,134,1,0,0.1042
100,0,134,86,1,0.1042
100,1,134,100,1,0.1042
91,0,134,79,1,0.1042
19,0,134,1,0,0.1042
90,0,134,100,0,0.1042
1,0,134,1,0,0.1042
100,1,134,100,1,0.1042
1,1,134,1,0,0.1042
1,0,134,1,0,0.1042
75,1,134,1,1,0.1042
77,0,134,100,1,0.1042
84,0,134,65,1,0.1042
12,0,134,1,1,0.1042
100,0,134,100,1,0.1042
100,1,134,81,1,0.1042
100,0,134,1,1,0.1042
100,1,134,100,1,0.1042
95,1,134,1,0,0.1042
85,1,134,77,1,0.1042
93,1,134,100,1,0.1042
22,0,135,42,0,0.4382
61,1,135,64,1,0.4382
23,0,135,20,1,0.4382
61,1,135,62,1,0.4382
60,1,135,21,0,0.4382
64,1,135,62,1,0.4382
18,1,135,22,0,0.4382
73,0,135,60,1,0.4382
76,0,135,61,0,0.4382
79,0,135,40,0,0.4382
43,0,135,19,0,0.4382
62,1,135,63,1,0.4382
41,0,135,42,0,0.4382
100,0,135,82,1,0.4382
81,0,135,60,1,0.4382
63,0,135,80,0,0.4382
40,1,135,1,0,0.4382
44,0,135,41,1,0.4382
61,0,135,60,1,0.4382
60,1,135,60,1,0.4382
80,1,135,22,0,0.4382
42,1,135,40,0,0.4382
79,1,135,61,1,0.4382
80,0,135,60,1,0.4382
61,1,135,82,1,0.4382
77,0,135,41,1,0.4382
38,0,135,62,0,0.4382
61,0,135,61,1,0.4382
97,1,135,81,0,0.4382
65,0,135,59,0,0.4382
1,0,135,43,0,0.4382
61,0,135,79,0,0.4382
36,1,135,21,0,0.4382
21,0,135,21,0,0.4382
21,1,135,24,0,0.4382
63,1,135,62,0,0.4382
41,0,135,40,0,0.4382
63,1,135,22,0,0.4382
61,1,135,61,0,0.4382
41,0,135,41,0,0.4382
82,1,135,62,1,0.4382
81,1,135,41,1,0.4382
61,1,135,62,1,0.4382
39,0,135,41,0,0.4382
79,0,135,22,0,0.4382
40,1,135,40,0,0.4382
63,1,135,80,1,0.4382
41,0,135,41,0,0.4382
43,0,135,62,0,0.4382
80,1,135,79,1,0.4382
81,1,135,100,1,0.4382
82,1,135,60,1,0.4382
41,0,135,42,1,0.4382
82,1,135,61,1,0.4382
39,0,135,63,1,0.4382
76,0,135,82,1,0.4382
98,1,135,62,1,0.4382
62,1,135,40,0,0.4382
60,1,135,81,1,0.4382
75,0,135,62,1,0.4382
13,0,136,1,0,0.458
61,1,136,18,1,0.458
82,0,136,35,1,0.458
91,1,136,24,1,0.458
36,1,136,7,0,0.458
69,1,136,48,1,0.458
30,1,136,4,0,0.458
46,1,136,3,1,0.458
40,0,136,1,0,0.458
53,0,136,2,0,0.458
66,0,136,31,0,0.458
97,1,136,21,1,0.458
23,1,136,1,0,0.458
54,0,136,1,1,0.458
87,1,136,44,1,0.458
25,1,136,32,0,0.458
13,0,136,5,0,0.458
51,0,136,9,1,0.458
71,1,136,35,1,0.458
85,1,136,54,1,0.458
10,0,136,1,0,0.458
16,0,136,4,0,0.458
91,1,136,32,1,0.458
51,0,136,22,1,0.458
56,0,136,11,1,0.458
52,0,136,9,1,0.458
23,0,136,5,0,0.458
60,0,136,43,1,0.458
61,0,136,33,0,0.458
52,0,136,21,0,0.458
55,0,136,13,0,0.458
12,1,136,3,0,0.458
16,1,136,1,0,0.458
27,1,136,2,0,0.458
52,1,136,6,0,0.458
35,1,136,6,0,0.458
55,1,136,12,0,0.458
55,0,136,29,0,0.458
75,1,136,15,0,0.458
32,1,136,5,0,0.458
71,1,136,31,1,0.458
85,0,136,41,1,0.458
84,0,136,41,1,0.458
65,0,136,20,0,0.458
55,0,136,23,0,0.458
54,0,136,16,0,0.458
85,0,136,45,1,0.458
52,1,136,16,0,0.458
6,0,136,1,0,0.458
65,1,136,15,1,0.458
86,1,136,48,1,0.458
62,1,136,19,1,0.458
66,1,136,17,1,0.458
100,1,136,51,1,0.458
81,0,136,23,1,0.458
7,0,136,1,1,0.458
91,0,136,30,1,0.458
56,1,136,13,0,0.458
88,1,136,51,1,0.458
81,0,136,29,1,0.458
